"No.","Time","Source","Destination","Protocol","Length","Info"
"6555","398.279040","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1358238 Ack=9017 Win=64240 Len=1460 [TCP PDU reassembled in 6564]"
"6556","398.279047","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1359698 Ack=9017 Win=64240 Len=1460 [TCP PDU reassembled in 6564]"
"6557","398.279052","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1361158 Ack=9017 Win=64240 Len=1460 [TCP PDU reassembled in 6564]"
"6558","398.279059","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1362618 Ack=9017 Win=64240 Len=1460 [TCP PDU reassembled in 6564]"
"6559","398.279064","23.64.119.53","10.3.10.101","TCP","542","443  >  50557 [PSH, ACK] Seq=1364078 Ack=9017 Win=64240 Len=488 [TCP PDU reassembled in 6564]"
"6560","398.279119","10.3.10.101","23.64.119.53","TCP","54","50557  >  443 [ACK] Seq=9017 Ack=1361158 Win=65535 Len=0"
"6561","398.279213","10.3.10.101","23.64.119.53","TCP","54","50557  >  443 [ACK] Seq=9017 Ack=1364566 Win=62127 Len=0"
"6562","398.281885","10.3.10.101","23.64.119.53","TCP","54","[TCP Window Update] 50557  >  443 [ACK] Seq=9017 Ack=1364566 Win=65535 Len=0"
"6563","398.283543","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1364566 Ack=9017 Win=64240 Len=1460 [TCP PDU reassembled in 6564]"
"6564","398.283550","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data, Application Data"
"6565","398.283555","23.64.119.53","10.3.10.101","TCP","1190","443  >  50557 [PSH, ACK] Seq=1367486 Ack=9017 Win=64240 Len=1136 [TCP PDU reassembled in 6571]"
"6566","398.283719","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1368622 Ack=9017 Win=64240 Len=1460 [TCP PDU reassembled in 6571]"
"6567","398.283725","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1370082 Ack=9017 Win=64240 Len=1460 [TCP PDU reassembled in 6571]"
"6568","398.283730","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1371542 Ack=9017 Win=64240 Len=1460 [TCP PDU reassembled in 6571]"
"6569","398.283734","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1373002 Ack=9017 Win=64240 Len=1460 [TCP PDU reassembled in 6571]"
"6570","398.283739","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1374462 Ack=9017 Win=64240 Len=1460 [TCP PDU reassembled in 6571]"
"6571","398.283743","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data, Application Data"
"6572","398.283749","23.64.119.53","10.3.10.101","TLSv1.3","1448","Application Data, Application Data, Application Data"
"6573","398.284768","10.3.10.101","23.64.119.53","TCP","54","50557  >  443 [ACK] Seq=9017 Ack=1378776 Win=65535 Len=0"
"6574","398.354436","10.3.10.101","23.64.119.53","TLSv1.3","220","Application Data"
"6575","398.354651","23.64.119.53","10.3.10.101","TCP","54","443  >  50562 [ACK] Seq=310075 Ack=3504 Win=64240 Len=0"
"6576","398.356454","10.3.10.101","23.64.119.53","TLSv1.3","144","Application Data"
"6577","398.356624","23.64.119.53","10.3.10.101","TCP","54","443  >  50562 [ACK] Seq=310075 Ack=3594 Win=64240 Len=0"
"6578","398.361016","10.3.10.101","23.64.119.53","TLSv1.3","152","Application Data"
"6579","398.361169","23.64.119.53","10.3.10.101","TCP","54","443  >  50557 [ACK] Seq=1378776 Ack=9115 Win=64240 Len=0"
"6580","398.370331","23.64.119.65","10.3.10.101","TLSv1.3","811","Application Data, Application Data"
"6581","398.371518","10.3.10.101","23.64.119.53","TLSv1.3","175","Application Data"
"6582","398.371728","23.64.119.53","10.3.10.101","TCP","54","443  >  50557 [ACK] Seq=1378776 Ack=9236 Win=64240 Len=0"
"6583","398.373052","10.3.10.101","23.64.119.53","TLSv1.3","175","Application Data"
"6584","398.373146","23.64.119.53","10.3.10.101","TCP","54","443  >  50557 [ACK] Seq=1378776 Ack=9357 Win=64240 Len=0"
"6585","398.401811","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data"
"6586","398.401820","23.64.119.53","10.3.10.101","TLSv1.3","759","Application Data"
"6587","398.402056","10.3.10.101","23.64.119.53","TCP","54","50557  >  443 [ACK] Seq=9357 Ack=1380941 Win=65535 Len=0"
"6588","398.414193","10.3.10.101","23.64.119.65","TCP","54","50564  >  443 [ACK] Seq=9440 Ack=440478 Win=64778 Len=0"
"6589","398.466257","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data"
"6590","398.466289","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1382401 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6592]"
"6591","398.466295","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1383861 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6592]"
"6592","398.466300","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data, Application Data"
"6593","398.466306","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1386781 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6606]"
"6594","398.466312","23.64.119.53","10.3.10.101","TCP","1113","443  >  50557 [PSH, ACK] Seq=1388241 Ack=9357 Win=64240 Len=1059 [TCP PDU reassembled in 6606]"
"6595","398.466444","10.3.10.101","23.64.119.53","TCP","54","50557  >  443 [ACK] Seq=9357 Ack=1389300 Win=65535 Len=0"
"6596","398.466565","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1389300 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6606]"
"6597","398.466572","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1390760 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6606]"
"6598","398.466577","23.64.119.53","10.3.10.101","TCP","1190","443  >  50557 [PSH, ACK] Seq=1392220 Ack=9357 Win=64240 Len=1136 [TCP PDU reassembled in 6606]"
"6599","398.466709","10.3.10.101","23.64.119.53","TCP","54","50557  >  443 [ACK] Seq=9357 Ack=1393356 Win=65535 Len=0"
"6600","398.466841","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1393356 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6606]"
"6601","398.466849","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1394816 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6606]"
"6602","398.466855","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1396276 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6606]"
"6603","398.466860","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1397736 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6606]"
"6604","398.466866","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1399196 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6606]"
"6605","398.466871","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1400656 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6606]"
"6606","398.466877","23.64.119.53","10.3.10.101","TLSv1.3","940","Application Data"
"6607","398.466989","10.3.10.101","23.64.119.53","TCP","54","50557  >  443 [ACK] Seq=9357 Ack=1403002 Win=65535 Len=0"
"6608","398.467753","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data"
"6609","398.467760","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1404462 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6620]"
"6610","398.467765","23.64.119.53","10.3.10.101","TCP","1190","443  >  50557 [PSH, ACK] Seq=1405922 Ack=9357 Win=64240 Len=1136 [TCP PDU reassembled in 6620]"
"6611","398.467913","10.3.10.101","23.64.119.53","TCP","54","50557  >  443 [ACK] Seq=9357 Ack=1407058 Win=65535 Len=0"
"6612","398.468822","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1407058 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6620]"
"6613","398.468830","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1408518 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6620]"
"6614","398.468837","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1409978 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6620]"
"6615","398.468842","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1411438 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6620]"
"6616","398.468848","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1412898 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6620]"
"6617","398.468854","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1414358 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6620]"
"6618","398.468858","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1415818 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6620]"
"6619","398.468864","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1417278 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6620]"
"6620","398.468869","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data, Application Data"
"6621","398.468875","23.64.119.53","10.3.10.101","TCP","1514","443  >  50557 [ACK] Seq=1420198 Ack=9357 Win=64240 Len=1460 [TCP PDU reassembled in 6625]"
"6622","398.468880","23.64.119.53","10.3.10.101","TCP","326","443  >  50557 [PSH, ACK] Seq=1421658 Ack=9357 Win=64240 Len=272 [TCP PDU reassembled in 6625]"
"6623","398.468970","10.3.10.101","23.64.119.53","TCP","54","50557  >  443 [ACK] Seq=9357 Ack=1421930 Win=65535 Len=0"
"6624","398.472666","23.64.119.53","10.3.10.101","TCP","1406","443  >  50557 [PSH, ACK] Seq=1421930 Ack=9357 Win=64240 Len=1352 [TCP PDU reassembled in 6625]"
"6625","398.474777","23.64.119.53","10.3.10.101","TLSv1.3","1458","Application Data"
"6626","398.474954","10.3.10.101","23.64.119.53","TCP","54","50557  >  443 [ACK] Seq=9357 Ack=1424686 Win=65535 Len=0"
"6627","398.627744","23.64.119.53","10.3.10.101","TLSv1.3","621","Application Data"
"6628","398.631299","10.3.10.101","23.64.119.53","TLSv1.3","220","Application Data"
"6629","398.631569","23.64.119.53","10.3.10.101","TCP","54","443  >  50562 [ACK] Seq=310642 Ack=3760 Win=64240 Len=0"
"6630","398.639040","23.64.119.53","10.3.10.101","TLSv1.3","122","Application Data"
"6631","398.640240","10.3.10.101","23.64.119.53","TLSv1.3","89","Application Data"
"6632","398.640316","23.64.119.53","10.3.10.101","TCP","54","443  >  50562 [ACK] Seq=310710 Ack=3795 Win=64240 Len=0"
"6633","398.662281","23.64.119.53","10.3.10.101","TLSv1.3","689","Application Data, Application Data"
"6634","398.665467","10.3.10.101","23.64.119.53","TLSv1.3","140","Application Data"
"6635","398.665568","23.64.119.53","10.3.10.101","TCP","54","443  >  50562 [ACK] Seq=311345 Ack=3881 Win=64240 Len=0"
"6636","398.721224","23.64.119.53","10.3.10.101","TLSv1.3","761","Application Data, Application Data"
"6637","398.742985","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data"
"6638","398.742994","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data"
"6639","398.743000","23.64.119.53","10.3.10.101","TCP","1490","443  >  50562 [PSH, ACK] Seq=314972 Ack=3881 Win=64240 Len=1436 [TCP PDU reassembled in 6652]"
"6640","398.743188","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=316408 Win=65535 Len=0"
"6641","398.746673","23.64.119.53","10.3.10.101","TCP","1406","443  >  50562 [PSH, ACK] Seq=316408 Ack=3881 Win=64240 Len=1352 [TCP PDU reassembled in 6652]"
"6642","398.747705","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=317760 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6652]"
"6643","398.747713","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=319220 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6652]"
"6644","398.747719","23.64.119.53","10.3.10.101","TCP","1190","443  >  50562 [PSH, ACK] Seq=320680 Ack=3881 Win=64240 Len=1136 [TCP PDU reassembled in 6652]"
"6645","398.747887","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=321816 Win=65535 Len=0"
"6646","398.755062","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=321816 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6652]"
"6647","398.755071","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=323276 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6652]"
"6648","398.755077","23.64.119.53","10.3.10.101","TCP","1190","443  >  50562 [PSH, ACK] Seq=324736 Ack=3881 Win=64240 Len=1136 [TCP PDU reassembled in 6652]"
"6649","398.755274","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=325872 Win=65535 Len=0"
"6650","398.755549","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=325872 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6652]"
"6651","398.755557","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=327332 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6652]"
"6652","398.755564","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data, Application Data"
"6653","398.755570","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=330252 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6666]"
"6654","398.755578","23.64.119.53","10.3.10.101","TCP","974","443  >  50562 [PSH, ACK] Seq=331712 Ack=3881 Win=64240 Len=920 [TCP PDU reassembled in 6666]"
"6655","398.755784","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=332632 Win=65535 Len=0"
"6656","398.760117","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=332632 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6666]"
"6657","398.760128","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=334092 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6666]"
"6658","398.760134","23.64.119.53","10.3.10.101","TCP","1190","443  >  50562 [PSH, ACK] Seq=335552 Ack=3881 Win=64240 Len=1136 [TCP PDU reassembled in 6666]"
"6659","398.760327","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=336688 Win=65535 Len=0"
"6660","398.760799","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=336688 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6666]"
"6661","398.760807","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=338148 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6666]"
"6662","398.760812","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=339608 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6666]"
"6663","398.760818","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=341068 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6666]"
"6664","398.760824","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=342528 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6666]"
"6665","398.760828","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=343988 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6666]"
"6666","398.760834","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data"
"6667","398.760840","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=346908 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6677]"
"6668","398.760846","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=348368 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6677]"
"6669","398.760851","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=349828 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6677]"
"6670","398.760856","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=351288 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6677]"
"6671","398.760862","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=352748 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6677]"
"6672","398.760868","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=354208 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6677]"
"6673","398.760873","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=355668 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6677]"
"6674","398.760878","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=357128 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6677]"
"6675","398.760885","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=358588 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6677]"
"6676","398.760891","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=360048 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6677]"
"6677","398.760896","23.64.119.53","10.3.10.101","TLSv1.3","922","Application Data, Application Data"
"6678","398.760941","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=358588 Win=65535 Len=0"
"6679","398.761064","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=362376 Win=65535 Len=0"
"6680","398.762479","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=362376 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6693]"
"6681","398.762487","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=363836 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6693]"
"6682","398.762493","23.64.119.53","10.3.10.101","TCP","1190","443  >  50562 [PSH, ACK] Seq=365296 Ack=3881 Win=64240 Len=1136 [TCP PDU reassembled in 6693]"
"6683","398.762618","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=366432 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6693]"
"6684","398.762618","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=366432 Win=65535 Len=0"
"6685","398.762625","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=367892 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6693]"
"6686","398.762630","23.64.119.53","10.3.10.101","TCP","1190","443  >  50562 [PSH, ACK] Seq=369352 Ack=3881 Win=64240 Len=1136 [TCP PDU reassembled in 6693]"
"6687","398.762713","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=370488 Win=65535 Len=0"
"6688","398.764569","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=370488 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6693]"
"6689","398.764576","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=371948 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6693]"
"6690","398.764582","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=373408 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6693]"
"6691","398.764588","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=374868 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6693]"
"6692","398.764594","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=376328 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6693]"
"6693","398.764599","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data, Application Data"
"6694","398.764605","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=379248 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6708]"
"6695","398.764610","23.64.119.53","10.3.10.101","TCP","650","443  >  50562 [PSH, ACK] Seq=380708 Ack=3881 Win=64240 Len=596 [TCP PDU reassembled in 6708]"
"6696","398.764661","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=381304 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6708]"
"6697","398.764667","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=382764 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6708]"
"6698","398.764672","23.64.119.53","10.3.10.101","TCP","1190","443  >  50562 [PSH, ACK] Seq=384224 Ack=3881 Win=64240 Len=1136 [TCP PDU reassembled in 6708]"
"6699","398.764710","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=381304 Win=65535 Len=0"
"6700","398.764823","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=385360 Win=65535 Len=0"
"6701","398.767445","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=385360 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6708]"
"6702","398.767453","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=386820 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6708]"
"6703","398.767460","23.64.119.53","10.3.10.101","TCP","1190","443  >  50562 [PSH, ACK] Seq=388280 Ack=3881 Win=64240 Len=1136 [TCP PDU reassembled in 6708]"
"6704","398.767573","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=389416 Win=65535 Len=0"
"6705","398.767868","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=389416 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6708]"
"6706","398.767876","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=390876 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6708]"
"6707","398.767881","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=392336 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6708]"
"6708","398.767886","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data, Application Data"
"6709","398.767891","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=395256 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6721]"
"6710","398.767896","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=396716 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6721]"
"6711","398.767901","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=398176 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6721]"
"6712","398.767907","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=399636 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6721]"
"6713","398.767912","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=401096 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6721]"
"6714","398.767917","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=402556 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6721]"
"6715","398.767923","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=404016 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6721]"
"6716","398.767928","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=405476 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6721]"
"6717","398.767934","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=406936 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6721]"
"6718","398.767939","23.64.119.53","10.3.10.101","TCP","1354","443  >  50562 [PSH, ACK] Seq=408396 Ack=3881 Win=64240 Len=1300 [TCP PDU reassembled in 6721]"
"6719","398.768044","10.3.10.101","23.64.119.53","TCP","54","50562  >  443 [ACK] Seq=3881 Ack=409696 Win=65535 Len=0"
"6720","398.768876","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=409696 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6721]"
"6721","398.768884","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data, Application Data"
"6722","398.768890","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=412616 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6732]"
"6723","398.768895","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=414076 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6732]"
"6724","398.768901","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=415536 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6732]"
"6725","398.768906","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=416996 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6732]"
"6726","398.768913","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=418456 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6732]"
"6727","398.768918","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=419916 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6732]"
"6728","398.768925","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=421376 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6732]"
"6729","398.768930","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=422836 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6732]"
"6730","398.768936","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=424296 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6732]"
"6731","398.768941","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=425756 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6732]"
"6732","398.768947","23.64.119.53","10.3.10.101","TLSv1.3","1514","Application Data, Application Data"
"6733","398.768952","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=428676 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6743]"
"6734","398.768957","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=430136 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6743]"
"6735","398.768961","23.64.119.53","10.3.10.101","TCP","1514","443  >  50562 [ACK] Seq=431596 Ack=3881 Win=64240 Len=1460 [TCP PDU reassembled in 6743]"
